Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9,Run-10,Run-11,Run-12,Run-13,Run-14,Run-15,Run-16,Run-17,Run-18,Run-19,Run-20,Run-21,Run-22,Run-23,Run-24,Run-25,Run-26,Run-27,Run-28,Run-29
0,2033.079950354195,48.40700667134775,1993.4138269797816,1981.267869183512,2038.954733818212,2028.2868111413347,2180.7917433803536,2134.172252736657,2036.649027012301,2079.5212311661526,1956.3744716552012,2071.37969668024,2026.2754897643908,1993.1486289520549,2035.0196189150602,2039.615789954154,2044.5702262338755,2093.709923693731,2000.0067870285993,2056.4706679453466,1980.1376241574783,2083.1359410813247,1990.8380443299543,1989.9297357454557,1995.2984600452635,2040.3151389139675,2043.8107160572097,1995.405298430009,2043.0740467389312,2063.8494338276255,1976.3588001185647,2000.6164749391128
1,39.749817275058604,3.8381841273982853,41.478452889799954,35.94623473988302,44.45046119540218,40.71231458818985,39.87670646156432,42.96354235172675,42.91725144749126,43.79936721220352,43.879175940708905,33.837019474394104,34.483091046186566,36.327512350489286,40.72527421205927,37.11172899137545,36.700082383211814,47.665747316885685,36.28311969405768,44.6951097065662,33.822715809008514,38.59992740988987,38.237208590223645,43.20576636748559,38.42896631387028,45.217947543892535,42.54427198512259,36.327171174536915,40.4247648008493,41.67553678706856,36.9810783916066,33.17697107600797
2,8.221647254069874,0.876792700725871,7.9424318927217445,7.907417328780473,8.606009994962434,7.038372161303809,8.1508776618431,7.981545294566059,8.72872233890889,9.463538404996765,8.058602287074262,7.766437258938286,6.983704874198936,9.373539989091784,9.068625743223947,7.6231497081782305,7.73103559926375,11.106128433217991,8.57149071654781,6.519360716625523,7.194494449200905,8.443452999771909,8.663231993750088,8.520093065763625,9.29888599053599,7.853309574227986,7.9700481248733945,7.806491817044555,7.885747178997237,8.79479089009576,7.861051063345191,7.7368300700457775
3,3.790293471545527,0.6306130351071241,3.852033906949843,3.871879380040115,4.2344047068362585,2.8967571169986552,4.1021597098779345,3.492064963785142,4.043769049009314,4.32026683155767,3.1403963370559858,2.830051109282725,3.5765585463930716,4.484310364082845,2.899724780057872,3.4067082155948523,3.9303163546188977,5.550192140935259,3.9687681399026187,2.863094561683665,4.0982918815255855,3.984217827718618,4.159947624632595,2.955904789984194,4.451465224278686,2.8052464588529276,3.801992464257828,3.6374882479619566,4.471944737720666,4.047395421722101,4.4697300196724585,3.361723233375474
4,2.259671324538103,0.7773210939410917,2.022444415907547,2.4234965813289233,2.34679804703499,1.8154558683229243,2.0831696516152025,1.9772315923560946,2.6416064817168765,2.0293065484822406,2.0873891059313316,1.54601290475033,1.6398806360860345,2.071630750320273,1.530150151203473,1.8189139001307524,1.5315090739291635,2.6139709861546714,2.1496235145048264,1.7378091131224627,4.098291881525582,2.2405043607012107,2.6567333673462135,1.5088726105435584,2.676324440156707,1.8867918928844338,2.2536976603006718,1.8156179649094386,4.471944737720753,1.5665606009632531,4.469730019672538,2.078670876520639
5,1.857251741597128,0.5393277087827606,2.0224444159075396,2.4234965813289375,2.346798047034982,1.8154558683230155,1.2904412683422086,1.9772315923560788,2.6416064817168983,1.2853789740278445,2.087389105931345,1.5460129047502118,1.141892829609072,1.2824114531025226,1.5301501512034605,1.818913900130754,1.0324585335566183,1.4754173226034162,2.1496235145048774,1.7378091131224886,2.217151964150067,2.240504360701191,2.6567333673462135,0.964894420397105,2.6763244401566717,1.88679189288445,2.253697660300672,0.9983580887704719,2.684937978080205,1.1002612731667203,2.3542938678871415,2.078670876520642
6,1.4089741793107613,0.40595267455398903,1.197654148618058,1.5732547341436538,1.2904570206289019,1.1481417005828243,1.2904412683422568,1.2476797267647757,1.9726131415992623,1.2853789740278374,1.3278415621491062,0.9684564000054543,1.1418928296090993,1.2824114531024986,1.048457239118632,1.1824010890216308,1.032458533556659,1.475417322603424,1.4661864783903653,1.1647730543896229,2.2171519641501316,1.543887926750757,1.5513998456244578,0.964894420397135,1.4538379273237496,1.234336782084763,1.5404205654737841,0.9983580887705009,2.684937978080263,1.1002612731667338,2.354293867887035,1.5295280629594474
7,1.2070345390836106,0.3153975507328247,1.1976541486180394,1.5732547341436667,1.2904570206288617,1.1481417005828216,0.8777295504674514,1.2476797267647672,1.9726131415992003,0.8985442972445473,1.3278415621491304,0.9684564000054685,0.8643234973506597,0.932759631793576,1.048457239118621,1.182401089021639,0.7372211132162767,1.0744858498268925,1.4661864783903806,1.1647730543895993,1.3518988540270578,1.5438879267507488,1.5513998456244797,0.6288650618291459,1.4538379273237365,1.2343367820847277,1.54042056547376,0.7313542253877601,1.5029196626075734,0.73605518355254,1.433551839575732,1.5295280629594583
8,0.9103281323269847,0.21252224466264433,0.7961819255142535,1.0519952137618573,0.8357548111632085,0.7818498710891907,0.8777295504674567,0.8568694962518804,1.1535748820747358,0.8985442972445303,0.8441643958535102,0.6087840913943426,0.8643234973506372,0.9327596317935394,0.7115261387935677,0.7170223823013608,0.7372211132162544,1.0744858498269103,0.9236572965429419,0.7844858162868941,1.351898854027027,0.9402141652261586,0.9375041711656339,0.6288650618291216,0.9297436902927463,0.800461395095843,1.011189123238485,0.7313542253877974,1.502919662607546,0.7360551835525602,1.4335518395757567,0.8551563368837962
9,0.7892677549402539,0.17265268038891857,0.7961819255142468,1.0519952137618906,0.835754811163216,0.7818498710891536,0.6341158288236413,0.8568694962518644,1.1535748820747485,0.6246652185917907,0.8441643958534549,0.6087840913943219,0.6239624116914612,0.5943307288137057,0.7115261387935702,0.7170223823013552,0.5239506486950738,0.7481470939866737,0.9236572965429457,0.7844858162868595,0.9249595425717069,0.9402141652261314,0.937504171165656,0.4770090670094278,0.9297436902927873,0.8004613950958158,1.0111891232384265,0.5138927712922798,0.9479393246325739,0.5438220334340443,0.9811027757350232,0.8551563368837738
10,0.6345053894009521,0.13000424665369123,0.6004960213352428,0.6853065362919607,0.6099209493034199,0.5867576039752601,0.6341158288236269,0.592853575508973,0.7630724083881182,0.6246652185918129,0.5362071500985238,0.43279482014015036,0.6239624116915091,0.5943307288137315,0.5045124737132765,0.5173125997324254,0.5239506486950516,0.7481470939866579,0.6400386226825636,0.5718455767757132,0.9249595425717286,0.6538242224189533,0.5995372473131657,0.4770090670094608,0.6617850863166497,0.5989895704379965,0.7536886242829853,0.5138927712922743,0.9479393246325976,0.5438220334340351,0.9811027757349954,0.5883211480357086
11,0.5527003539651939,0.10989166253338999,0.6004960213352175,0.6853065362919798,0.6099209493034232,0.586757603975268,0.48201747636163383,0.592853575508959,0.7630724083881042,0.427989121642051,0.5362071500985177,0.4327948201401631,0.4390889532737113,0.42810632657375003,0.504512473713278,0.5173125997323608,0.3693659977051057,0.5554719379609845,0.6400386226825486,0.5718455767757695,0.6254649211576288,0.6538242224189754,0.599537247313168,0.34701592791050373,0.6617850863167009,0.5989895704379836,0.7536886242830076,0.3550112067120178,0.6444679782933131,0.4168642224788706,0.5928823121350713,0.5883211480357463
12,0.44372795871901427,0.08144280628292684,0.3986806099850059,0.5234011242685375,0.3386207214436462,0.3944232170867051,0.4820174763616407,0.45739138277639946,0.5281583800120028,0.4279891216420367,0.39602522604007917,0.3049803417699164,0.4390889532736864,0.4281063265737738,0.3781382371863943,0.380569334534172,0.3693659977050888,0.5554719379609726,0.4793824180645622,0.4157366732461354,0.6254649211576072,0.47160072549490983,0.4023903524967568,0.34701592791052815,0.45698775561276833,0.44783143360782124,0.4512404590634951,0.3550112067120186,0.644467978293329,0.41686422247888333,0.5928823121350676,0.4025339866764878
13,0.3936304869305225,0.07037803516112905,0.39868060998501237,0.5234011242685064,0.3386207214436839,0.39442321708670147,0.35289763505562005,0.45739138277641156,0.5281583800120159,0.3141287174829422,0.3960252260401113,0.3049803417699223,0.3367123634249727,0.30014372181828375,0.3781382371863813,0.3805693345341794,0.2651030384373716,0.39865860545843673,0.4793824180645797,0.41573667324614344,0.4371015260905443,0.47160072549492477,0.40239035249676114,0.2782385782334955,0.4569877556127402,0.44783143360782657,0.45124045906348087,0.28612144900182235,0.4631453836187849,0.32396134852915887,0.4246098613983851,0.402533986676476
14,0.3286854868282593,0.05194771797008066,0.27407823515368784,0.36690581474636375,0.2570167341416999,0.30813724256742714,0.3528976350555999,0.3032360512423928,0.36263773473200633,0.31412871748291743,0.2983178961203425,0.24387213648619557,0.33671236342496197,0.3001437218182888,0.28473722304040755,0.2969236814055283,0.2651030384373648,0.3986586054584129,0.37253572472484997,0.32990310215651836,0.43710152609056113,0.34289164013873147,0.29919665139779283,0.278238578233476,0.34164623883033485,0.3517015816442776,0.33547815661881425,0.2861214490018263,0.4631453836187683,0.32396134852918274,0.42460986139842366,0.3105265311506238
15,0.296916605528225,0.04648761251727734,0.27407823515368424,0.3669058147463855,0.25701673414170384,0.30813724256743147,0.27977737528650715,0.30323605124237196,0.36263773473199606,0.22177904504278356,0.29831789612035386,0.24387213648619951,0.2663927340442377,0.24315672997946314,0.28473722304042703,0.29692368140555225,0.20583301214670144,0.3322214823173715,0.3725357247248829,0.32990310215650986,0.31221682322841987,0.3428916401387275,0.29919665139780816,0.2213700973197894,0.3416462388303638,0.35170158164427545,0.3354781566188214,0.23686024810892736,0.3560240832992376,0.24816427054652537,0.3039598882286665,0.3105265311506243
16,0.2526900726729119,0.03841116241997799,0.20630651847374956,0.27965023306893705,0.19010744054735804,0.23366574135447393,0.2797773752865015,0.24206501092390736,0.2721943244166344,0.22177904504279944,0.2218612217450516,0.19399651165435597,0.2663927340442559,0.24315672997947818,0.22118043674010343,0.23469684230709703,0.20583301214672567,0.33222148231737053,0.28121041762681886,0.2547128908271531,0.31221682322841526,0.2507183906358425,0.2371430296777943,0.22137009731978852,0.26006875210160396,0.2647625539093198,0.2771209792066196,0.23686024810892167,0.3560240832992225,0.2481642705465166,0.3039598882286942,0.23148509542184792
17,0.22993537168130057,0.03300388772344318,0.20630651847372738,0.27965023306893455,0.19010744054735887,0.23366574135447335,0.22658903415100987,0.24206501092391955,0.2721943244166267,0.19006910361892615,0.22186122174507275,0.1939965116543334,0.19617160615002374,0.1874988532192026,0.22118043674011142,0.23469684230709736,0.17124545465099703,0.2604629329793385,0.28121041762680205,0.2547128908271665,0.2419876161534494,0.2507183906358377,0.23714302967778758,0.1738236228762855,0.2600687521016278,0.26476255390931813,0.2771209792066272,0.19409100885362532,0.27341308953839893,0.19562226490329004,0.23414017270578308,0.23148509542186504
18,0.19745751843360093,0.02988029597750647,0.14684942377406066,0.219439101798152,0.154852292245325,0.18747272438689966,0.22658903415100232,0.1730070471290373,0.1919686206833403,0.19006910361891657,0.1807961828236491,0.14826841608191502,0.19617160615000884,0.18749885321920268,0.18455683930211061,0.19488545101033183,0.17124545465098986,0.2604629329793405,0.21846196506321008,0.19065656976048334,0.24198761615347467,0.17508915684758464,0.183635487381113,0.1738236228762977,0.21100528570485466,0.20634984323295752,0.23230123149710635,0.1940910088536341,0.27341308953838817,0.19562226490330273,0.2341401727057966,0.17901515448554162
19,0.18101837924358977,0.027502678035523895,0.14684942377404714,0.21943910179815365,0.1548522922453328,0.18747272438687634,0.1953124229424117,0.1730070471290307,0.1919686206833258,0.162868918596276,0.18079618282362842,0.14826841608189772,0.15603927581498522,0.14302226343480726,0.18455683930213548,0.1948854510103316,0.12847746664003423,0.2214982338419749,0.21846196506318305,0.19065656976050238,0.18718770586689726,0.17508915684758775,0.1836354873811234,0.14619330613088918,0.21100528570485355,0.20634984323296465,0.23230123149712004,0.14669519187431274,0.22451713258347786,0.15293178962353549,0.18719687675047014,0.17901515448552707
20,0.15963089454163637,0.02471785522238187,0.11199878581225092,0.15908542762725847,0.13117598345690892,0.14842299471526388,0.19531242294243117,0.14343592645892492,0.1632954899984952,0.1628689185962654,0.152394523344249,0.12803603026868057,0.15603927581500965,0.14302226343481744,0.15138017151366273,0.159047499603253,0.12847746664001855,0.2214982338419787,0.17279742093725722,0.15637144511214074,0.18718770586688,0.14307701115072377,0.15169080371344162,0.14619330613088533,0.17598811447611254,0.16161820910703428,0.17796271970322064,0.1466951918743509,0.22451713258350411,0.1529317896235417,0.18719687675047364,0.14920769515005938
21,0.14779455287821303,0.02043213469334529,0.11199878581224748,0.1590854276272592,0.1311759834569045,0.148422994715266,0.17507114617732,0.14343592645891698,0.1632954899985011,0.12965841317042942,0.15239452334424278,0.12803603026867058,0.13129815719598084,0.12471487020906978,0.15138017151365663,0.1590474996032573,0.10745188209238829,0.1839711156020414,0.17279742093726422,0.15637144511213935,0.15176512872734083,0.14307701115073745,0.15169080371343402,0.12651989617092432,0.175988114476112,0.1616182091070304,0.17796271970323682,0.13009732335154958,0.17269095464624942,0.11353651739356188,0.1500749294605704,0.1492076951500871
22,0.132387346343064,0.01986599913366473,0.09278493029929062,0.12971416079915532,0.1124773370874918,0.1223009912593319,0.17507114617731334,0.12141901019514759,0.12500827618719543,0.12965841317043816,0.1292009449523384,0.1076428769733565,0.13129815719598056,0.12471487020906633,0.13764560665415815,0.13254334933558007,0.10745188209237995,0.1839711156020506,0.1437110637083488,0.1374800410571419,0.15176512872735595,0.11880224738497724,0.11787917965326487,0.12651989617093953,0.14003296221458725,0.1325547581611704,0.1511912924275665,0.13009732335151286,0.1726909546462559,0.11353651739355726,0.150074929460568,0.12238102774439846
23,0.12406312003721823,0.01638747571553837,0.09278493029928944,0.12971416079914114,0.11247733708751591,0.12230099125932709,0.15479151894757714,0.12141901019515272,0.12500827618718902,0.10982222590507022,0.12920094495233217,0.10764287697336394,0.12475491400919858,0.10010380155759123,0.1376456066541444,0.1325433493355637,0.0991199225620884,0.1548835048175713,0.14371106370838824,0.13748004105713071,0.1256365654058692,0.1188022473849742,0.11787917965326487,0.11772150556033172,0.14003296221460293,0.13255475816117712,0.15119129242756382,0.09626005342355272,0.12845462329609308,0.10289925048214245,0.13267565905493944,0.12238102774440013
24,0.11338711686075097,0.016900357814659577,0.0820261116758067,0.1168923420400357,0.09244844881063519,0.10810155487525402,0.15479151894757676,0.10146906951870532,0.10113273672895556,0.10982222590506838,0.11840286608602689,0.09368718023301184,0.12475491400919722,0.100103801557596,0.1272701858828524,0.12147717912650403,0.09911992256208477,0.15488350481756563,0.12174622266877816,0.1235489837945076,0.12563656540586055,0.09806322732729857,0.09849265447138696,0.11772150556032579,0.11186935861045261,0.1125159441457681,0.12644816249560475,0.09626005342355048,0.1284546232960883,0.10289925048212906,0.1326756590549403,0.09889773230896143
25,0.106647532015983,0.014545291107983319,0.08202611167580483,0.11689234204003093,0.09244844881063558,0.10810155487524696,0.12930126643285988,0.10146906951870006,0.10113273672894947,0.09037793708520467,0.11840286608603885,0.09368718023301974,0.11043789121811712,0.08655627661832348,0.12727018588284678,0.12147717912651425,0.0873688295525388,0.13398110162222593,0.12174622266876477,0.12354898379449938,0.10497337626912323,0.0980632273272973,0.09849265447138804,0.10755150152408513,0.11186935861045869,0.11251594414574871,0.12644816249561064,0.08121100689252843,0.11344599950275981,0.0911403170948202,0.1085904958663869,0.09889773230896055
26,0.09837965186395706,0.014235423325317673,0.07595266752135187,0.10239402252360819,0.07901970074771975,0.09724094989010885,0.12930126643284287,0.07983760515439269,0.09511402218527631,0.09037793708520964,0.11090459284399502,0.0885104280039522,0.11043789121813291,0.08655627661832695,0.10690134644599042,0.1058566507728097,0.08736882955253866,0.13398110162222712,0.09816208924200526,0.10996644372704684,0.10497337626911689,0.0862210297034717,0.08459203477904109,0.10755150152407636,0.0964848165742196,0.10302793932876485,0.10717624615276376,0.08121100689253748,0.11344599950273992,0.091140317094832,0.1085904958663772,0.07909097064323496
27,0.09428853523548429,0.012238436069808843,0.07595266752135835,0.10239402252361497,0.07901970074772363,0.09724094989009664,0.11595889127920765,0.07983760515439416,0.09511402218525539,0.08476098946232631,0.11090459284400901,0.08851042800394897,0.10796050616133185,0.08181434306591345,0.10690134644598609,0.10585665077280357,0.07726314518109394,0.11448325216613792,0.09816208924201371,0.10996644372705128,0.09270184520051335,0.08622102970346918,0.08459203477903682,0.09733485570173213,0.09648481657421804,0.10302793932876367,0.10717624615275395,0.07456665864358908,0.09968060896874523,0.08423751116100484,0.09143989383319866,0.07909097064323646
28,0.08993270717025033,0.012284903811525923,0.07107135615251381,0.09156755740681745,0.07317357275275643,0.09208277013971324,0.11595889127921463,0.07452563745408104,0.08965227177156004,0.08476098946232223,0.1065219166512688,0.08734852339812067,0.10796050616133203,0.08181434306591731,0.09884256218935843,0.09110326764606257,0.07726314518108929,0.11448325216613164,0.08325335198623895,0.10557360928409623,0.09270184520049299,0.08024601022878128,0.07353321364115355,0.09733485570173414,0.08892198768998923,0.09644083975120427,0.097579574413798,0.0745666586435853,0.09968060896874432,0.08423751116099405,0.0914398938331957,0.07434069172524244
29,0.08685139827502593,0.0106365517550174,0.07107135615250937,0.09156755740681288,0.07317357275274619,0.09208277013971189,0.10327372622222901,0.0745256374540823,0.08965227177156623,0.08247567993260155,0.10652191665124959,0.08734852339811934,0.10115336342325461,0.07878461815930768,0.09884256218933682,0.09110326764605851,0.0681372507528668,0.09347740664591454,0.08325335198624387,0.10557360928408899,0.08506147547465992,0.0802460102287823,0.0735332136411499,0.09060514259106284,0.08892198768999716,0.09644083975119565,0.09757957441378434,0.0722377895172063,0.09072221151517981,0.08217796994653918,0.08165659978727699,0.07434069172524346
30,0.08392619316101886,0.010218677466433113,0.06735138810345727,0.08366142835472525,0.07107206459888374,0.0829364996506618,0.10327372622222245,0.07384082412226824,0.08695145226967879,0.0824756799326008,0.10319940447115927,0.08496144796558816,0.10115336342325132,0.0787846181592992,0.09585763644735114,0.08699502153592602,0.06813725075287992,0.09347740664591046,0.07601646779192105,0.09986348197334016,0.08506147547467115,0.07427784775614116,0.0699762999645274,0.0906051425910574,0.08089061288897509,0.09075970326440266,0.08617106226888027,0.07223778951720544,0.09072221151518377,0.08217796994655728,0.08165659978727711,0.07323991743456218
31,0.08221676701214936,0.009736785741477244,0.06735138810345133,0.0836614283547326,0.07107206459889573,0.08293649965067058,0.09158733492599186,0.07384082412227405,0.08695145226968841,0.07960154812284112,0.10319940447116631,0.08496144796558548,0.09906576742096182,0.07854137897194007,0.09585763644736882,0.0869950215359165,0.06298966522657758,0.09001353707429575,0.07601646779192511,0.09986348197333553,0.0781820647279628,0.07427784775614554,0.069976299964532,0.08479351755029124,0.08089061288897259,0.09075970326441801,0.08617106226889394,0.07093966885111068,0.08579937361053103,0.07869788520656566,0.07826870781287348,0.07323991743456464
32,0.08027029422282003,0.009903729046691968,0.06556674641675032,0.08026810829415587,0.07009861164724966,0.08163582527368705,0.09158733492598078,0.0718476122733318,0.08312922498311393,0.07960154812284048,0.09842165078783673,0.08425147471688468,0.09906576742097008,0.07854137897195097,0.09469004993257203,0.08560785480212874,0.06298966522658021,0.0900135370742938,0.06939451006598268,0.09584982616920523,0.07818206472796266,0.06358802623712295,0.0677807479437032,0.08479351755028114,0.07673318977155874,0.08759994568459886,0.08128083071447315,0.07093966885111042,0.08579937361052589,0.07869788520656279,0.07826870781286882,0.07188414146831745
33,0.07879446134671728,0.010068467296802858,0.06556674641675618,0.08026810829415894,0.07009861164725159,0.08163582527368214,0.08634691662298714,0.07184761227334477,0.08312922498310044,0.07630636619596197,0.09842165078785016,0.08425147471688996,0.09394139239096518,0.07757490631066599,0.09469004993257361,0.08560785480210588,0.05772931390382655,0.08614970404653269,0.06939451006598853,0.09584982616920126,0.07269695060612143,0.06358802623711375,0.06778074794370101,0.08440263464415129,0.07673318977154679,0.08759994568459001,0.08128083071448135,0.06399471923522676,0.08414744616084423,0.07621986371736643,0.07469524938421794,0.07188414146831384
34,0.07756345631114399,0.009816510323053439,0.06506341512837628,0.07829439692961421,0.06915139531032888,0.08108431586521421,0.08634691662299926,0.06756289425584955,0.08258916649169357,0.0763063661959664,0.09540988059333012,0.08174076210605072,0.09394139239095337,0.07757490631066372,0.09272379317509634,0.08444061726131423,0.057729313903823236,0.086149704046526,0.06826522500606406,0.09079454069214452,0.07269695060611217,0.059096693835732496,0.06745936434811284,0.0844026346441599,0.07613448129953898,0.08463067955383237,0.0764058094993956,0.06399471923523553,0.0841474461608415,0.07621986371735806,0.07469524938421365,0.07185079476377773
35,0.07659760495037644,0.009760961922422576,0.06506341512839406,0.07829439692961157,0.06915139531032265,0.08108431586522045,0.08524063661073297,0.06756289425584873,0.08258916649169504,0.0750252067705793,0.09540988059332342,0.0817407621060493,0.08968879815348742,0.07537532048694431,0.09272379317508893,0.08444061726133047,0.05642451191342982,0.0818638095885854,0.06826522500605932,0.09079454069214711,0.0685398735540023,0.05909669383572881,0.06745936434811176,0.08355328140525052,0.07613448129955125,0.08463067955384182,0.0764058094994029,0.0618483513170636,0.08225315162751647,0.07355970697822056,0.0718572739899748,0.07185079476377777
36,0.07551674086646751,0.0097354447651572,0.06506341512839406,0.07343156031019536,0.0653421816513017,0.08108431586522045,0.08524063661073478,0.06585268800988359,0.08161383004368149,0.07502520677057087,0.09256981196734407,0.08132847740496364,0.08968879815348786,0.07537532048694454,0.0897402442313206,0.08322055758827884,0.05642451191342823,0.08186380958860405,0.06528766931675477,0.08975583719369357,0.06853987355401807,0.05776470921887214,0.06565139864867438,0.0835532814052526,0.07552675990484455,0.08363815306066708,0.07129058913412228,0.06184835131706691,0.08225315162752325,0.07355970697821641,0.07185727398996553,0.07211010491999982
37,0.07488268999221208,0.009737640736797068,0.06506341512839406,0.07343156031019367,0.06534218165129496,0.08108431586522045,0.08427689414346999,0.06585268800988778,0.08161383004367412,0.07444095865735147,0.0925698119673474,0.08132847740495946,0.08968879815348786,0.07355857490128793,0.0897402442313117,0.08322055758828147,0.05642451191342823,0.07977641776378423,0.06528766931675017,0.0897558371936881,0.06614633550832907,0.05776470921887644,0.06565139864867148,0.08076208996045282,0.07552675990485333,0.08363815306065801,0.07129058913412009,0.061106535995941416,0.08035534783277126,0.06943013851366556,0.07024179282419979,0.07211010492000934
38,0.07367320813340811,0.009726739158385277,0.06506341512839406,0.06856629600272328,0.06325219880274735,0.08108431586522045,0.08427689414347246,0.06424292921413692,0.08055301884997482,0.07444095865735421,0.0925698119673474,0.08132847740495946,0.08968879815348786,0.07355857490128519,0.0846096730218725,0.07974079378305293,0.05642451191342823,0.07977641776378865,0.059813077772218434,0.08609716185139363,0.06614633550832325,0.05747476262644638,0.06222441070216427,0.08076208996046931,0.0747796111811884,0.0813269275183342,0.06915086122186968,0.061106535995931424,0.0803553478327739,0.06943013851367108,0.07024179282420413,0.07211010492000934
39,0.07310579110546923,0.009535328152650914,0.06506341512839406,0.06856629600271888,0.06325219880274814,0.08108431586522045,0.08274170792037736,0.06424292921413965,0.0805530188499782,0.07208782688446744,0.0925698119673474,0.08132847740495946,0.08968879815348786,0.07255282132035434,0.08460967302187648,0.07974079378306144,0.05642451191342823,0.07770475687801158,0.059813077772223985,0.08609716185141007,0.06614633550832325,0.05747476262643812,0.06222441070216758,0.0762046898714772,0.07477961118118476,0.08132692751832164,0.06915086122187468,0.061106535995931424,0.07708752457970189,0.06719858348023759,0.07024179282420413,0.07211010492000934
